Id,Name,Short description,Gender,Country,Occupation,Birth year,Death year,Manner of death,Age of death
gAAAAABkUtbk5RX_0RQH-NJxRsbeCXtOLTmogl85crUv68saFD1BUe0_MQduDIypOD4lC3L6eYDleenrv5AhlItOdLyOha09sg==,gAAAAABkUtbkQ2QfU6AmppvW2bfwcfWQXIqS5Je7XuTPYLpRZaAo5TDNvyBKQd0uc5utXvSOBZ2Bs90hYutTlaKp7jf16JthZw==,"Slovak-Jewish Auschwitz escapee, Canadian biochemist",Male,Canada; Czechoslovakia,Teacher,1924,2006,natural causes,82
gAAAAABkUtblHWUtrtx_Z-gy4FMQLzjcJDHee2PGavdopeqimkmF2x4ucq7Vfu1T63O1yPWazcL5HqrHCbPOKHilWyEdhNONvg==,gAAAAABkUtbl5o4eAxnnwKSrgvqYPw906upw1YQlEXanDEg5OVTofELlI1uqu-dggY7mGwcrKA5NzRbT8ZfShSgfgkvh1S1WaeM22ibnGfkxD-KPNtEqKLU=,American documentary filmmaker,Male,United States of America,Artist,1957,2003,accident,46
gAAAAABkUtbl4XjcdCSIZIZyXJBBH9A6O0cAkjOZk8lyH5jQbHqRPR-4ARZ_Nre_vv4xi3SWIJqg_DVMNwLd9kcK_FinvjgPXw==,gAAAAABkUtblRoC56AXin4I2jd3FARXb51YBhhZEsbnsAwsH12V0BvkewbnLSqapxppbuPxBMMEA8pJTAFeaOwpvaS9eb5kZ2A==,Boer politician and general (1834-1900),Male,South Africa,Politician,1834,1900,natural causes,66
gAAAAABkUtblMkAiwarm08HbnmiDJIhnLvghQspUhG8Zk2vrulWl9xK0nHne3E0yg2xtpYjmCJcVpRxk1p_PLj9NXWjYXM_IaQ==,gAAAAABkUtblT6IakwmmeOfq3COff6Rjw26s-va8ChiufcjmvJpCWLg2RIeYJyIUKsdc6YrpGQGFTbvr5cm_esEh3TOrP4MWFg==,Israeli politician,Female,Israel,Human rights activist; activist,1929,1995,natural causes,66
gAAAAABkUtblF33WaEgpSINXjwRDTYzx8guF3wyQgJs-gOwaLLEAFliqxupHXf_XuuXiSNKpJ9SE87mQWhSDDYQafMjyoT5t-g==,gAAAAABkUtblFTUugLRNLvFoS8cLKZsMAoUQ-BRChN1hVPZTF7QDvVA9mEeU6k0qdMOmKO547X0JTUWfT-GRwMtB2K5wFlgCcToKwewafNSeac_KS-hS8uM=,Catholic cardinal,Male,Syria,Religious figure,1930,2012,natural causes,82
gAAAAABkUtblpNVHqoheaxOX4AegW4vkeS3J4Ga-SqYQ-qqdkOhdEMJMvULP5gBAllmqwmtqkcuiA6dEdFRgyJYK3NOwS_kkbg==,gAAAAABkUtblYRjoQIvkRzcGu5Vzkh-wHWuG_Q7ha9pNGpW_vXsWsgqqG5K_VayA17ykEirgcy0t04uRL1gsrHjkpshv8vAMoA==,alpine skier,Female,United States of America,Alpine skier,1942,2007,natural causes,65
gAAAAABkUtblgjSb38T8fGNxerT7iqnC586R07JcLbTZ3louPJyV7jjE3Ks6igwgj28VSh_L510lNZ_NsYzYMDFS39NNWfOAog==,gAAAAABkUtbl0LKsUtLcGpbNNzH-8oQ5Ogi6qv0Ah3OIy4vk_Rk9iC5aiXolOowCvm4qnU2aX1A6m03LGtVBfogjmAobGkxr4A==,Soviet figure skater,Female,Soviet Union,Athlete,1963,2001,homicide,38
gAAAAABkUtbljUkKG9yOJCgeVnrZS97SpTdi1UWX3pAfhY-h8zjm1W-MMsXAA6zgwK6nOV1_-3_0KMGUT0X8wH8cHDhIvb5Y_A==,gAAAAABkUtbl4QUxMerUdnFiZ2KQzEqI4NINSJ9AzDJG_46NEdSddvxd8I7rCXm8lV017mnmvFBmTvBsvNjemAo8mNGLU5mBNg==,American convicted murderer,Male,United States of America,Athlete,1968,2011,capital punishment,43
gAAAAABkUtbmuL7hY58tHW1Pdn2zVblJPMjJHt-XPDBlCYf2J_32W222Yv07-xaR-dP8eDtBxboFUHAVGZLuGTZHH__ma5N97A==,gAAAAABkUtbmv6TIpR7cq8_YByrj4yLBqOf-yV6XZOq7rfzEo2v9SeWWNofWpozKCMA798KpvoXE2vTqU-2s2Jvs1JT6MZhU0Q==,American model and writer,Female,United States of America,Artist,1948,2009,natural causes,61
gAAAAABkUtbmHRv-OuDuNP6KckqukNkiQHxVWnDDlCq93lqOWr8VjFSkrFMpBYLnm3-XBKzoS5Segchy4YnsmhyKOpwjj0b4UA==,gAAAAABkUtbmHAkjlFOhGcN314IG5Uvfkm8VVK-c0jdroXX2SV-GPi10BFRtOKaq5EVXWixqh0shl5Vn7lBT8h1gANYKSagEmQ==,"Hungarian writer, playwright, musician, music critic and psychiatrist",Male,Hungary,Artist,1887,1919,suicide,32
gAAAAABkUtbmHdhq5mARkdlAX8KSliozZsVsWB1i51QmJnZQrYy02E1cI9GV6vU-AkeZu6WFjiEC5hmArBHwAtn_AP2M2Clyzw==,gAAAAABkUtbmsumK9h7U1ipjU2JoTp22gnu2n_42Q54DioL8cc-zb6KNBgamaUNbSTL-HjKBIZzueUwvCmS1FrJ5UOFznLRQzmEg6piA3uS8vm6wzuIyzL8=,Greek politician and poet (1939-1976),Male,Greece,Artist,1939,1976,accident,37
gAAAAABkUtbmC_VQmGnXCniytn5Ad_7vBdor_qyT7H4yf2YB3EVI8iAWWTr8mNdx7hmi4CE2h-Ni903IO6R1a9eqDORGGDvsFw==,gAAAAABkUtbmNBXU-V1yIkLjpgN0kUf8tocWoaIwxGeveNKlwvbIPKpYnu7WY5TVIksaAKu0FuWfCNJBgnOtNQ0x0bPoheVpkQ==,Iranian poet and painter (1928-1980),Male,Iran,Artist,1928,1980,natural causes,52
gAAAAABkUtbm9Bar9CXf1RP8nYaeUHXDFz4nHX2GTVsbvHcNcGEyIhlNi0vG7UZw9UG8nklv3qd1jN-uJO5AGUb67AFDV-iOcA==,gAAAAABkUtbmMiVpaO24cHnPg8iz1v_Mvuuj0z-TVkm-1UWYeypUhqpZ2PZVn15a9lvBqtzakivB4ekSDsnL-Vi6c_aUuZybFw==,Danish actress (1925-2009),Female,Denmark,Artist,1925,2009,natural causes,84
gAAAAABkUtbm31MAwSxLzaQ-XZyi0MYtJ4pBsTFwvVoCsV4tVVn_oFDVHTVSEBDm3jXQ-56SbcNj-THSVhOoP5MXfXhZ3ssTYw==,gAAAAABkUtbmuf7YTlFstJOJ9-r1lFhm7zityy2wgq_2DuRSgyGxfyIPB7YzA4d_io9Mt_95tMxKvDeiwtKeqiqIGFu-D0nnzw==,American murder victim,Female,United States of America,Artist,1981,1999,homicide,18
gAAAAABkUtbnosFbt3H3UPesdhbu4euPB-aGzGyFJEF0VGit7pYgJ9DvZOVxIiNHrT3q2fpBTYMp9LBCpaqgZFlEcHKLKFwz-A==,gAAAAABkUtbnqPQipplNPutppnOI_K6rK7s16JEw_i8XEB2C2vfFlatSgrEvBAL9r_QziTaxCUzrbYao1sRQGUPXX_TkLZLJ8IZ51OGcV5VJuGPFBhx7aXM=,Film director and screenwriter,Female,Argentina,Artist,1922,1995,natural causes,73
gAAAAABkUtbnu2xxCIuLovPhLCYCPuBBpstrI-gd_eetjMZEFfqX2zXNEzjm2gdjBmw5NxathH5mKfrOiibV7DxJwU7GayCCkA==,gAAAAABkUtbnuvQKlyK7oG7FF7lUNQARybZGw8pejhGWdZBI34DH69m9EYmtVSbcfhQIPQJyQC0WsWH-GT7QqDrzX9Ijy6IM9g==,American actress,Female,United States of America,Artist,1928,1979,natural causes,51
gAAAAABkUtbn7pszWntD16iP29ORW4rcphYl9T-vRlfKpD1EfmIvx2yxlmMt3PTSiGb99O3sZdBNrNFACL7CycqlQFe_S0x8KA==,gAAAAABkUtbnYkmCdD1Ui_aErbTZ9WvNS1EQ3GyAqI7l1XM2hX1FTg0FW5UO2hh93Lhu_p1e412K0o7NpzhMMOS0JmDgLUcBaA==,"Indian freedom fighter, social worker",Male,India; British Raj,Journalist,1914,2008,natural causes,94
gAAAAABkUtbndRrGpZ8EQLevUbIbCGTxfE3gZzJ8y27dkk5qwvGt1bsxV9uckRYUPGslhHdl4yoE7FNaqai7yF7XBfpoJWF4vw==,gAAAAABkUtbnWvdPLbfzLVZxuZfYI4edwxdmS8S-0C6HSVb4y0II8FcSNbjry5pttR3yDR6PBCsZkEuktVJ0kAD7MM27ZhgHdA==,actress from the United States,Female,United States of America,Artist,1928,1978,suicide,50
gAAAAABkUtbnrfqzCvfDn4yl8wx64NfFGPzCYv45S2WdX_DZHm8MFKj8jKEScFw5mwPSp-x8Sr0a1riV2KC_Jq93AYhjhkxZJw==,gAAAAABkUtbnOAu-sAlEyiX4eCIvVYeNSL9hdRHgdJGRCuuvWSwIngrbe-jVA3a7Bs_RrTBphqvsfwbeNYp1Rce6rJvqWsU3pw==,"American actress, radio and television talk show host, and game show panelist",Female,United States of America,Artist,1907,2001,natural causes,94
gAAAAABkUtbnIHdhzHbCH8OvoZjzwcrxWCYq-1o5DDKjXfPQLLyPBg__evzXm92CInVeeCbAp7jrWTXpjNzt-jk1VgXEh8s07Q==,gAAAAABkUtbn0EClfEuIOdf80VK57I1QtN8cZ1O39Sfe7TF_jJh9BvGrSbiuT5FE6ZMhS4IUlWl6B_n9LP-_g7dDY6GPSTLlqQ89pbZKR8Jt62y2GGsV9Xc=,Soviet and Russian cosmonaut and Ashoka Chakra recipient,Male,Russia; Soviet Union,Engineer,1940,2004,natural causes,64
gAAAAABkUtbnH_5Pf4ePx1QrwqGJGfayAWJ3kYrnwrRncRIARPbUYJHvAtdyitoSw-XZdl_HerGJCIzY6oldpR2oyChcoYzGEg==,gAAAAABkUtbntWwMzidasdYiKfMPm0yk3pbFklf2v9V3NX5i8VkEzL4hUT2h3cI23Pxl0KqwHyHcfWpYn2kk02s8JPRO4ETsgdVnULNylF_QBWcx22Pg2kM=,"American jazz drummer, bandleader",Male,United States of America,Artist,1924,2007,natural causes,83
gAAAAABkUtbo3VOTBlfMSocuA5SWBJoFt84hPX2fWNz7fGkSpNSUuxcjXK4aalEcc3rJYEfuAi4q7aDVO27hki-b083xsHCFrw==,gAAAAABkUtbo76nKiq6HcUJSdkU0wpoR8W2RSk9-SiLmzp3eshT6J7HxMSfacw5zV9vXRzLlVrLuyYsmAoNlIh0BhCPC4lHho4XDClJYcsguR_btzzg1YmQ=,"American television producer, writer, novelist, and occasional actor, and the founder of Cannell Entertainment (1941-2010)",Male,United States of America,Artist,1941,2010,natural causes,69
gAAAAABkUtboNfjmM9_sKkxe0HMkIlRoesCW0dTYm6xyBJa1RJJYuglTnaX74uAEGpruFBwFEe9rlTqhUpHufifwIV3ys_prjQ==,gAAAAABkUtbo9FMM6KUO7JInoaMJEsz6GDfHCVhUN25sJ0LoAodSScB71_OfbvicLGP2Swo437Pafhdiiw_zPD_B7xvGh4v2IQ==,German politician of the CDU (1924-2006),Male,Germany,Politician,1924,2006,natural causes,82
gAAAAABkUtboPiwnb0lMgCWkuX_zuwLCgW27O4Gy3sd6Qx44Bb76uo1SWg7Mb1ovOy15HRNV6bEMMJgc9k-5_a6Nx4903jCD2Q==,gAAAAABkUtboYrKCXY56lWwG_XwKXcypcm0kWFpYZXzsCrOi71gsEB6BPcQtA3sdCEIVhz9cZ-66SdU63B_Ws05vWIn3BsjOIg==,Zimbabwean politician (1917-1999),Male,Zimbabwe,Politician,1917,1999,natural causes,82
gAAAAABkUtbo7IRMmK5tcg5pzrwP8v8fY-j5_XeXR9SSJAdAMjtf62rxpO4MLcF4DhCMRqJHV-qXzD_JnohlVU9FUy68PL7ZVg==,gAAAAABkUtbo2FssMPxF-NRZgj32ksUs0L7HxSFhwoAwkUSLQa0bIYQe8278cs27Vxt15m2ezGl7z8nbuuZRe_5jVztkD5OSS1XIgTi8D8lTXGAnMkUO8bc=,athletics competitor,Male,France,Athlete,1899,1975,natural causes,76
gAAAAABkUtbo3WXq_qkyWBQn2GC5935YlMatZiSaITGsmEiN_hg3pPyz9kzIr9Q7Z5j5NPrLlXKKCTzxPvGBUtnCXxvXoiOi1Q==,gAAAAABkUtbosxEvb4jMZY0KqABStg2cMmOo3ZvhfIctHy6kC27qSfIIXAElD8hvI9MrlizdzVX3QauY41ZJgKg6mcPvLtUArIyrKv50kF4GFWYOyESo278=,Polish athlete,Male,Poland,Athlete,1951,1981,accident,30
gAAAAABkUtboTr1dRFlmNglQ6Nat751SyGM1NaRHsOwuGcSwv48o5LhaAhdRpAwb85xjQ2Pf2Yk0QDvPgA4vuAb9_fupANgMCA==,gAAAAABkUtboHlECd3gZAB68u-VKZzjilPQefKTcRs1Mz81JK-4x6hl9e64B4-YK8fdFwUmQChrI3i6ZfwS3tv2AO0GQ4EWORp9xU0-agL2Vv44QxUMrYUQ=,"Crimean Tatar WWII flying ace, test pilot, and twice Hero of the Soviet Union",Male,Soviet Union,Military personnel,1920,1971,accident,51
gAAAAABkUtboeS09EEiDm9bQdhC1ycGNNAgI_O8Wp6SQg9PFytEdM1DoB_hs6hxLhRh8bZGSuzmHGSnAHhOto4oGqV_W4dlx3w==,gAAAAABkUtbo0eW7hDGmCcBX2HjOut8u2QNOuge-idG5cpNdvW3reHHu890Q2zo2f-GlIiRdeLxSwNKYkgpaH6lKOZ1S7TIOPyAkwUbcP2k3F1yLo5AWIEw=,Brazilian writer (1866-1909),Male,Brazil,Researcher,1866,1909,homicide,43
gAAAAABkUtbp3Df28VIEGGM4vVNoZ0lL4vpVQxIsJBxMy2UZLpWKI5gqq8k9c4cFYoxwgpdI72HYnlUsdybHRK8m5wcJitM_iA==,gAAAAABkUtbp0Rx95OU-QnbFrgHxPUPI6bRnIYGKtnkEnUpyCgaVFic_FLfWYFyJxLFcqW02bZNKYMjuZ1W16rJn4rG9TAeovg==,Indian playback singer,Female,India; British Raj,Artist,1930,1972,natural causes,42
gAAAAABkUtbpyr0bWmkwbzPddEyJvfjUGIzYlxWO0tI3mmHES0RzNLYVyJ8bBdtpkUwpmhC8W_tIBZqaUsqxMRKj2wiCGul5JA==,gAAAAABkUtbpUbWniByiuuz-imaIX4Ve9yRvxDdcxPi-KVwn9l_YAs4LlJn6N8uUhD1-JIrtA8mjfenp-QYryirx0YVB2Rn-5LdLrovmtB_88-nI0mgAl_w=,Italian fashion designer (1944-2007),Male,Italy; Kingdom of Italy,Artist,1944,2007,natural causes,63
gAAAAABkUtbp9hCUh3Jgma3aMm-_rTo-p9A8E6UeHiYR6uzvarJR4rcLgzkLBNfIdAY_52tqPGVD5-Bv2BxOOEfriR2ytvrMWA==,gAAAAABkUtbpY0SdJiUbY7hNA4sxSgc20IupsM3ILwCXqZ4GjdoJnZeT9mKIBxTXqXtMSM7OHmeXfuz3ZLrrMismM9SahHeMKA==,Russian actress,Female,Russia; Soviet Union,Artist,1963,2010,natural causes,47
gAAAAABkUtbpoOg-dgrC4ufLrpjOKoWsKRXsk4ttuk69OV96B-UCZxNYj1joD4DuAI_2iWM3y-B2UeNCvuxAuLLh_3FdXO8I3w==,gAAAAABkUtbpc6HbuSMIdLmMMsVm3K5B_kp_e7bnk3kKr310xZO7BDfqbSNOn8iUoeLu4kpW7_Qa0wUAixvs9KhH7lpZJK_dCi-Gx5W1LlZUGpgmFAgrUYc=,Italian mathematician,Male,Italy; Kingdom of Italy,Researcher,1922,1978,natural causes,56
gAAAAABkUtbpPTSF42BD51dhb4dDIDwG9Ut7yFu6N89WRfexUMtqH5QZ2540n2VOXszj0bYLRzhAypJ5f63vtD1XJmzX-W7aqw==,gAAAAABkUtbpmzbLOCZtjn3KZI-yPNcX1plJz3keybsA2NDT7TJ44f9Gq4MG3jaGERjCWuc2f-3JSwGBQVnBcV4hAX1L8EvGiQ==,American mathematician,Male,United States of America,Researcher,1921,2010,natural causes,89
gAAAAABkUtbpv34sgLPzcjjgXTofetjt7HnCLmRpLWRwf3l3AtprLiJUmM2OsIhR_VLSmqzLUl7ZYilEbxw--UHbj3N5XVlekw==,gAAAAABkUtbpDSX26TdDLKQ2U_pOzgfIlL2jo0eDzmFi_CeJid6tZ-mgxx8plraJ2USfJq3iNYt-tmIHQbVKfd-KckwTZNNgriYyWprEVESqT2AShYRElMU=,Russian painter (1914-1955),Male,France; Russian Empire,Artist,1914,1955,suicide,41
gAAAAABkUtbpcsVbcxh5i5v81-_ad7Vmm3a7dbxzvZ08j6a2WJKcrn_5Im2SL_o5TrmHgI627pE19eYasbOwjDxY59FPCLVKZQ==,gAAAAABkUtbpYn1glyBTE7v29WNGCubibyUTNee49rfWMfTFQA3AVPK59jiIlDH7hCSdERz4iW3_1uS5Bn9LCMMBj7KfeX-KHBU3mCcuLAhhglZQLftTHvA=,Croatian war criminal,Male,Croatia,Military personnel,1913,1969,homicide,56
gAAAAABkUtbqK0GLc9mCN-XxMTit73uGLE55g5oQe5BX8bxw4lq3R_q4jujfRje7aTTQM0jtMrxskrgPaEP5idJtZfAzHs-IZQ==,gAAAAABkUtbqG16vVBLJWVrtSEBcyV0yZIZug27dMOlTXPvMLzkGaxkVVhc-8c0_H5j1bGpvWNTvPVcJngT-D60lnTokPLYMadYNZ-dgJ8Lpy3-JgwOrv0w=,Aragonese musician (1935-2010),Male,Spain,Artist,1935,2010,natural causes,75
gAAAAABkUtbq0MPhkcZcH3FvnFWTvJoFjvhzJhZcnKHjoSK0LIDbDhGPFpFJMHKzOLjlc2qOae9TME0Jz22NQhRNdfJlxVRRfw==,gAAAAABkUtbq5aHX8Lp_l3q97PpIdfXn6EeS7ADkWbfFApF_o0c1KMNDm_xrXo7HfwhiE4d3NcaO2ptAXjsh2AA-_xxEVLElJA==,Irish explorer,Male,Ireland,Explorer,1877,1938,natural causes,61
gAAAAABkUtbqL2TiwB8SUSdBAqwHUB2zYuf2UCKoQVStRDz1L2KlPncNob2XCYiVaGtVGv6bwNavzSOoYN-1wC9K7sNWEIgSgw==,gAAAAABkUtbqWxK9L9MRAVf3Rwy28vjmaCWCoTkSeNAUlk1llmT7eqpDNmTBsQqx2IAmhRWZDHxXsS9QRCKYoh2X1IJrRFZzYw==,film director (1930-2003),Male,Japan,Artist,1930,2003,natural causes,73
gAAAAABkUtbqV-npnzY9dOri3dKYSrCWlWEvSxmCpmnfqyDbAQ4JwDstBxACH-MM41Z8w8CkULY7P42Ch34pqJONedwkT9OKIQ==,gAAAAABkUtbqmidaGZDJt4Kvq2MCK2bSPXo4Lo29Y5LI-AiMtBqudmpOGogLojO9WIr5ohOfgSju--IEsNbZX82alTPQ3ge5KC_KbuZniflJkuGnulIB1iA=,"United States admiral, geologist",Male,United States of America,Researcher,1906,1969,natural causes,63
gAAAAABkUtbqoPQN_e8wEufI0SQQYOU6P1EkFmPyyuPyt96-SroCN1SgvQZtQB-rPKHlWpDj0x-oP5xo5vO4losJjikJFK4Jpw==,gAAAAABkUtbqOkjCp0roT31OYkDqs_5x1FSFxbAV66_oJ_JXpMF06ZAS9XJcv-C2cYdO2ZAQO3tatFVnGQeoMYQcytKCR2GAK6bo2o5QUTsY2ZX_bECjjGo=,French actor,Male,France,Artist,1938,2012,natural causes,74
gAAAAABkUtbqfM038pya4GZi5boKAPr6P0TVpOtcTGdsXoR9gWqcxMxtkB4upyUIu65WMyBJALk3j9ZCcAMRILg1P5Tj_L9m3A==,gAAAAABkUtbqda3-cfx57NQQjmH4CrqoGP8ovHQ29DKXqy2YB0EI409Ta4AF_U6pFescyfnvagXsUKZW5uhEHCG399m3U7ODiQ==,"Canadian poet, physician, author, artist and soldier during World War I (1872-1918)",Male,Canada,Artist,1872,1918,natural causes,46
gAAAAABkUtbqZG_C99JsUFMXrbvDCHv7x2S0_Lm3tabSXi2C2Gc3fCc5DlhHBLwzgEMbxFDk0UoQhK-Tv_juJH6HHNgdDSpA1A==,gAAAAABkUtbqeaO_EBk3a9tvUett4xNr7lggIKBtswjAIdKmsVs2Z_Qf28ns1L8WdT-FakoF8hCg-37CAc8RsGmF0U-ahmfEBQ==,"American recording artist, singer, songwriter, actor, writer, music arranger (1925-1999)",Male,United States of America,Artist,1925,1999,natural causes,74
gAAAAABkUtbrODkQWVQTziuz0-1PVgBDwDk9OhPfs5D-uBDLTM3mV3vz-hVPrOsOzzBfgOdNQabN56kyv5NWTROnCL614nhCyQ==,gAAAAABkUtbrxj4yzsJOimSSjtcYYdwuRvP-GqID5GzXO37XAeweZV4vCsXO4vtMrNyP0ryNJ7HAutb8DpHXd6QlgUAhhrVmuw==,American writer,Male,United States of America,Artist,1930,2001,natural causes,71
gAAAAABkUtbrYGhnEu6IaT4K8WE2S5sm87PqKqN3hSV77Koqe3PDCq0UHrvpEJSPmtefXa7KOAAg0Ag7dpQTElNYGdN24aWZDA==,gAAAAABkUtbrsvGPXlxzCuGpYFQZIqckTjs0nH78TlQCdjP0euSPfOlk9LgrgXk0XPdAxR0uFG-hUXFy9pSOrY85AugEYZ02Ug==,American aviator,Male,United States of America,Military personnel,1899,1956,accident,57
gAAAAABkUtbrxjhXXHHz5TWmtNvAycRFGJ8sIyxFQlnh9zXweVcWLn0H5kOFi906GIxDRj-0waeVw0FOeTo8Kxn87rs4ViFVeA==,gAAAAABkUtbrSVYqs0f6i-TUf0EMygicgZVFzbg4b7URS2UGFEE0R_2YEH6D1pLsGVvI0GgfbAblizBJOWOeMdLpOVydoLuPKg==,Vietnamese President (1920-2019),Male,Vietnam,Politician,1920,2019,natural causes,99
gAAAAABkUtbrM0m-61YBrVelO8Tn1dqdCK-n7AX745hKquB_FA7a5A2TNJR8f083vPWAXT0AJ-sisS8MT1IdloAmA_wsXl9gwA==,gAAAAABkUtbrnqvg6uwHtoL0E6qvpGl3MS0FzMEwBakYJK_CXoXADbBkY6_jPZuvp_WUPVsxFox2pevTW2W7P2C9e2QjABPKXw==,German footballer (1946-2010),Male,Germany,Athlete,1946,2010,natural causes,64
gAAAAABkUtbrS0miv_Y_x9xrTmm-g-GEJTLXkICo9DJ7JAEpB2jKoo_aj4_uYabw5o1-KPy-YDyAJ2OQDGOTVMNYDQQ6TSpkOg==,gAAAAABkUtbr6XKWQBs-ojYyCz27InYcFp8HAoc2fWi_HWB6imrOECSEWdzHmPYexvjN71WDjp2X5_rkJFHIWXmt6WDs3cmNa2jszVQ7wCyjmUL4HloTkmA=,Spanish basketball player,Male,Spain,Athlete,1962,1989,accident,27
gAAAAABkUtbr6z_Jc8B5yIuM0bKjPCjrdVZtOPTLjvWnzugOynV3MqdxeL88u0P6OwFaYAj7TCxkyyU6E-2HUWkpeESAiRySvA==,gAAAAABkUtbrDNUksRwhEqI8weOxGUtEfP5cUNddhHU9DHPBbhuA6V1mxKaaYwSYNjEMAP1DYPeMvK9cc36vaDNCmoh6PBYHng==,Finnish operatic bass,Male,Finland,Athlete,1935,1989,natural causes,54
gAAAAABkUtbsxRn9xJ4oy2X8XYnClcc7-SlRXBxXacaG1PCi-tLi5luBYQdsLwyCdu4_Iymacy63umLV4pfS4WonjFk8wHlloQ==,gAAAAABkUtbsPR__SdRu-tYZy8ogoLyIziXhZ8nkaxyqAA7VYKu6CbBHre2NyDsOIMqxWJGyuLU-DRvA1X_23520HQ60ln_s2g==,5th Prime Minister of Jamaica,Male,Jamaica,Politician,1930,2019,natural causes,89
gAAAAABkUtbsW4CB90vuptqEUb5PtCAfrY1sx5eU0__lvNMPQ1yk5nisjw85zLLwgOOqFfGPfGJOgENsWNJFC8mDoyoiirFOcQ==,gAAAAABkUtbs1kJM3-Yow64cLX0xIpsP0XetcblITB_oLZopS1ph2G0eMZSS5lSkONAz2lHY5gU7dIw77_Fgha9hZ7NjyNiGdA==,"American jazz singer, pianist, comedian and actor",Male,United States of America,Artist,1893,1980,natural causes,87
gAAAAABkUtbs6pyiI-c0pTvaCzMxWMTotYkEer7dDn7XgaI9mPgaKlFVU6hkAKY4vSyZBpcEKvxwxvex5M7SDWOog7Eau5EuNg==,gAAAAABkUtbszcqJ3T5XF14gHoDIaa4Z4XNbrt64b2N81Se8DjtRrLsn11_2L0JEtKF__g0Pc29ownfZ3b9-t6kpZp95RUzQHeGeEmoYqTPB_ocwNWrCrNU=,Japanese mangaka who created the Kamen Rider franchise,Male,Japan,Mangaka; animator; lyricist,1938,1998,natural causes,60
gAAAAABkUtbsphukjYmmlmbKQC6QlUQ6x4Lg3axSF1hXk9pOk3oLC4zsIgr5fUGEIgZ7A3ajZ5jhJA12iLm62I-gDQEFDbOsUA==,gAAAAABkUtbsIucMYyh9tircTYejqrj8u8u9KisUaZ17vDAA0vdWcTlBrMGx_RaDITJHnjVQRK1YMBB7g_pt3USAm1KKzAGmkTiyzkJ0UaLJusrKMOVxlsc=,Japanese manga artist,Male,Japan,Artist,1934,2004,accident,70
gAAAAABkUtbsfGvsb3uiG7jDSDqlXP3GFgQsmoB06r1PjuhjSOUdK1R9cw1xz-Yn49bjtRZtIka26n8VSPQsZtstvWhqZNe5lg==,gAAAAABkUtbs9Y4jCFyikVbfZY6sFibx8_aiFxk9yJMUVJb3ybjD2sA4uVUvqyiL64ujLhAY79_C41VspL0MuHUIJ36yO_77pQ==,North Korean politician and defector (1923-2010),Male,North Korea,Politician,1923,2010,natural causes,87
gAAAAABkUtbs3tY1luQTpNXfl9Wh7xStgu8d03Mxd7vw4RijZqaYl3DCzZ-9BHAZWI60EBs50Vgjf1m2cTjtzlNCdh50qe4XXQ==,gAAAAABkUtbsaROTwOcb-F9KsP31mSCWML4Z-sNTzkDxxOag4dZtbLMdsktB_LeprLAjmNdsVRLZrtjJhiidQPHtbLAwqr0ZPk66nYD-9lj9nAG73Mu7IDY=,Belarusian writer,Male,Russian Empire,Researcher,1891,1917,natural causes,26
gAAAAABkUtbsCABpgQ7JL_TiKcnS_0d85bMF_3XvKBz1V5oQUG4jrxv4-4KGqtd-VQPAiJ279_jFroO71eZPIxc0-nLAhwmndw==,gAAAAABkUtbsrH8AqpeZ9tad44cMnCnUOj1oodVJ7ps66TtcZ6DrKHDaq7kyJy4E-EquuSlCg69eo6EBDhofTjC_aOtQgd_FATUEx2H_pY6GREggKWK4Je8=,Prime Minister of Greece (1886-1948),Male,Greece,Politician,1886,1948,natural causes,62
gAAAAABkUtbt3s0v5p13kiTEWKyiPmp8-GKF7Qxfk1Apjx6WkDiIgcd24t5dOzIEwwmghYg_V-9k7gR_Yg3QPlB2WsGUklTu8A==,gAAAAABkUtbt1j5JQBeH0CpqkBGuoYhUVJnqjOXjYYrhWGUVVjzNGokJUI2ejO9hMoGz-xYcn3-6koJmPxJl-cfPUBv8Q4mzdA==,politician (1925-1989),Male,Lebanon,Politician,1925,1989,homicide,64
gAAAAABkUtbtc0a9i3EpYlqVJX--TLTYlAvVR2kCdhgK6xyJzI1gaNfZ_echojmFyLXiRbEhoy_PDdzU9p5D0q_Gv3LMbb8srw==,gAAAAABkUtbtMJTQNNjsKsfOZS0rk5ylw40ESLMeBxl8Kbp2a5m6EE_2AgHtCiW1FAvMapO-h8UkrKhC1-sp5S-SK7-UJF33omAzrSuRwCglXnRYCw4Wffw=,Greek politician (1820-1905),Male,Greece,Politician,1820,1905,homicide,85
gAAAAABkUtbtGzy0gwKrfI9NqrLIUDIE22CGH05Bks48da1F8rSObQKtLaLMujnLI8VCLFnGJ1mc7Udx2QAapyrkLQzkjrdkrg==,gAAAAABkUtbtrUB1ieRGLriXgv6IoOjsb0QPNp1XjL0vv2zt2udYdERR1q3ll5OZa2kcoj0rK9mnsRb4Zyj2d4KTvoW2CL9ctqxV6KKRls7yhQjCpUMhjog=,President of Ecuador (1984 - 1988),Male,Ecuador,Politician,1931,2008,natural causes,77
