Id,Name,Short description,Gender,Country,Occupation,Birth year,Death year,Manner of death,Age of death
Q378036,Li Dazhao,co-founder of the Chinese Communist Party (1888-1927),Male,Qing dynasty; Republic of China (1912–1949),Politician,1888,1927,capital punishment,39
Q378098,"William F. Buckley, Jr.",American conservative author and commentator (1925-2008),Male,United States of America,Artist,1925,2008,natural causes,83
Q378158,Eloy Alfaro Delgado,President of Ecuador (1895 - 1901) / (1906 - 1911),Male,Ecuador,Politician,1842,1912,homicide,70
Q378167,Frank Vandenbroucke,road bicycle racer,Male,Belgium,Athlete,1974,2009,natural causes,35
Q378198,Herman Le Compte,Belgian physician,Male,Belgium,Artist,1929,2008,natural causes,79
Q378308,Alice Roberts,Belgian actress (1906-1985),Female,Belgium,Artist,1906,1985,natural causes,79
Q378326,Hélder Câmara,"Brazilian Catholic priest, archbishop of Olinda and Recife",Male,Brazil,Religious figure,1909,1999,natural causes,90
Q378333,Rolan Bykov,"Soviet and Russian actor, film director, script writer, poet, song writer (1929-1998)",Male,Russia; Soviet Union,Artist,1929,1998,natural causes,69
Q378450,Sakamoto Ryōma,Japanese samurai (1836-1867),Male,Japan,Politician,1836,1867,homicide,31
Q378509,Gerardo Abad Conde,Spanish author (1881-1936),Male,Spain,Researcher,1881,1936,homicide,55
Q378620,Ralph Wright,American actor (1908-1983),Male,United States of America,Artist,1908,1983,natural causes,75
Q378639,Giovannino Guareschi,"Italian journalist, cartoonist and humorist",Male,Italy; Kingdom of Italy,Artist,1908,1968,natural causes,60
Q378693,Gaetano Bresci,Italian anarchist regicide of King Umberto I of Italy,Male,Kingdom of Italy,Manual worker; anarchist,1869,1901,suicide,32
Q378753,Dmitry Pisarev,Russian journalist,Male,Russian Empire,Artist,1840,1868,accident,28
Q378807,John Brunner,British author,Male,United Kingdom,Artist,1934,1995,natural causes,61
Q378839,Dawid Janowski,Polish chess player,Male,Poland,Athlete,1868,1927,natural causes,59
Q378858,Gil Scott-Heron,"American musician, poet and author",Male,United States of America,Artist,1949,2011,natural causes,62
Q379072,Judith Adams,Australian politician (1943-2012),Female,Australia; New Zealand,Politician,1943,2012,natural causes,69
Q379171,Shashi Kapoor,Indian film actor and director,Male,India; British Raj,Artist,1938,2017,natural causes,79
Q379172,Rok Petrovič,Slovenian alpine skier,Male,Socialist Federal Republic of Yugoslavia,Alpine skier,1966,1993,accident,27
Q379345,János Farkas,Hungarian footballer (1942-1989),Male,Hungary,Athlete,1942,1989,natural causes,47
Q379375,Simon Dickie,New Zealand rowing cox,Male,New Zealand,Coxswain,1951,2017,accident,66
Q379399,Israel Shahak,Israeli academic,Male,Israel,Researcher,1933,2001,natural causes,68
Q379493,Ottó Korvin,Hungarian politician (1894-1919),Male,Hungary; Austria-Hungary,Politician,1894,1919,capital punishment,25
Q379502,Ramon Dekkers,Dutch kickboxer,Male,Kingdom of the Netherlands,Athlete,1969,2013,accident; natural causes,44
Q379507,Ahmad Faraz,Pakistani writer,Male,Pakistan; British Raj,Artist,1931,2008,natural causes,77
Q379580,John Muir,Scottish-born American naturalist and author (1838-1914),Male,United States of America; United Kingdom of Great Britain and Ireland,Researcher,1838,1914,natural causes,76
Q379595,Reşat Nuri Güntekin,Turkish author (1889-1956),Male,Turkey; Ottoman Empire,Artist,1889,1956,natural causes,67
Q379616,Leonid Kogan,Soviet musician,Male,Soviet Union,Violinist,1924,1982,natural causes,58
Q379670,José Félix Estigarribia,President of Paraguay (1888-1940),Male,Paraguay,Politician,1888,1940,accident,52
Q379707,Bismillah Khan,The most popular shehnai player,Male,India; British Raj,Artist,1916,2006,natural causes,90
Q379727,Benedict Wallet Vilakazi,"South African Zulu poet, novelist, and educator",Male,South Africa,Researcher,1906,1947,natural causes,41
Q379756,Quini,Spanish footballer (1949-2018),Male,Spain,Athlete,1949,2018,natural causes,69
Q379767,Peter Dubovský,Slovak soccer player (1972-2000),Male,Slovakia; Czechoslovakia,Athlete,1972,2000,accident,28
Q379781,Shoichi Yokoi,Japanese World War II Soldier,Male,Japan,Military personnel,1915,1997,natural causes,82
Q379787,"Juan Prim, 1st Marquis of los Castillejos",Spanish noble (1814-1870),Male,Spain,Politician,1814,1870,homicide,56
Q379802,Phil Ochs,American protest singer and songwriter,Male,United States of America,Artist,1940,1976,suicide,36
Q379827,Prem Tinsulanonda,Prime Minister of Thailand (1920-2019),Male,Thailand,Politician,1920,2019,natural causes,99
Q379835,Lei Feng,Chinese soldier and communist icon,Male,People's Republic of China,Military personnel,1940,1962,accident,22
Q379849,Qazi Muhammad,one of the founding fathers of Kurdish identity,Male,Iran,Politician,1893,1947,capital punishment,54
Q379888,Johnson Aguiyi-Ironsi,Nigerian military leader (1924-1966),Male,Nigeria,Politician,1924,1966,homicide,42
Q379895,Louis L'Amour,American novelist and short story writer (1908–1988),Male,United States of America,Artist,1908,1988,natural causes,80
Q379956,Henry de Montherlant,French writer,Male,France,Artist,1895,1972,suicide,77
Q380038,Harvey Williams Cushing,American neurosurgeon (1869-1939),Male,United States of America,Researcher,1869,1939,natural causes,70
Q380045,Alain Bashung,"French recording artist, singer",Male,France,Artist,1947,2009,natural causes,62
Q380052,Marià Fortuny Marsal,Spanish painter (1838-1874),Male,Spain,Artist,1838,1874,natural causes,36
Q380105,Iwasaki Yatarō,Japanese industrialist; founder of Mitsubishi,Male,Japan,Entrepreneur,1835,1885,natural causes,50
Q380111,František Rajtoral,Czech footballer (1986-2017),Male,Czech Republic,Athlete,1986,2017,suicide,31
Q380113,Jerry Siegel,"American comic creator, co-creator of Superman",Male,United States of America,Artist,1914,1996,natural causes,82
Q380147,Lucky Dube,South African musician,Male,South Africa,Artist,1964,2007,homicide,43
Q380156,Jay Van Andel,American businessman,Male,United States of America,Entrepreneur,1924,2004,natural causes,80
Q380171,Louis Slotin,Canadian physicist and chemist,Male,Canada,Researcher,1910,1946,accident; occupational injury,36
Q380267,Valeri Kharlamov,Soviet ice hockey player,Male,Soviet Union,Athlete,1948,1981,accident,33
Q380275,Jules Laforgue,Franco-Uruguayan poet,Male,Uruguay; France,Artist,1860,1887,natural causes,27
Q380289,Skip James,"American Delta blues singer, guitarist, pianist and songwriter",Male,United States of America,Artist,1902,1969,natural causes,67
Q380293,Adán Martín Menis,Spanish politician (1943-2010),Male,Spain,Politician,1943,2010,natural causes,67
Q380318,Quorthon,Swedish musician,Male,Sweden,Artist,1966,2004,natural causes,38
Q380350,Nikolay Bobrikov,Russian politician (1839-1904),Male,Russian Empire,Politician,1839,1904,homicide,65
Q380355,David Wilkerson,American pentecostal evangelist,Male,United States of America,Artist,1931,2011,accident,80
Q380395,Richard Parkes Bonington,English painter (1801-1828),Male,United Kingdom,Artist,1801,1828,natural causes,27
Q380435,Baruch Goldstein,American-Israeli mass murderer (1956-1994),Male,United States of America; Israel,Politician,1956,1994,homicide,38
Q380471,Moustapha Akkad,American film director,Male,United States of America; Syria,Artist,1930,2005,homicide,75
Q380487,Lincoln Hall,Australian mountaineer,Male,Australia,Artist,1955,2012,natural causes,57
Q380494,Charles Demuth,American painter (1883-1935),Male,United States of America,Artist,1883,1935,natural causes,52
Q380550,Eugene McCarthy,American politician (1916-2005),Male,United States of America,Politician,1916,2005,natural causes,89
Q380558,Terence McKenna,American ethnobotanist,Male,United States of America,Researcher,1946,2000,natural causes,54
Q380626,Billy Strayhorn,"American musician, composer, lyricist and arranger",Male,United States of America,Artist,1915,1967,natural causes,52
Q380651,Peter Chanel,"Catholic priest, missionary, and martyr",Male,France,Religious figure,1803,1841,homicide,38
Q380678,Harold Camping,American doomsday prophet,Male,United States of America,Businessperson,1921,2013,accident,92
Q380706,Vilhelm Hammershøi,Danish artist (1864-1916),Male,Denmark,Artist,1864,1916,natural causes,52
Q380715,Gerard Damiano,American pornographic film director,Male,United States of America,Artist,1928,2008,natural causes,80
Q380723,Hart Crane,American writer,Male,United States of America,Artist,1899,1932,suicide; accident,33
Q380865,David Frost,"English journalist, comedian, writer, media personality and daytime TV game show host",Male,United Kingdom,Artist,1939,2013,natural causes,74
Q380878,José Antonio Aguirre,Basque association football player and politician,Male,Spain,Athlete,1904,1960,natural causes,56
Q380884,Corin Redgrave,British actor (1939-2010),Male,United Kingdom,Artist,1939,2010,natural causes,71
Q380912,Neil Aspinall,"Road manager, personal assistant, producer, executive",Male,United Kingdom,Record producer; personal assistant; talent manager; business executive; road manager,1941,2008,natural causes,67
Q380983,Siobhan Dowd,British writer and activist,Female,United Kingdom,Artist,1960,2007,natural causes,47
Q380997,Sal Mineo,American actor,Male,United States of America,Artist,1939,1976,homicide,37
Q381002,Francisco Flores Pérez,President of El Salvador (1959-2016),Male,El Salvador,Politician,1959,2016,natural causes,57
Q381007,René Lévesque,Québécois politician and journalist,Male,Canada,Politician,1922,1987,natural causes,65
Q381014,Kaoru Ishikawa,Japanese business theorist,Male,Japan,Researcher,1915,1989,natural causes,74
Q381150,Nuri as-Said,Iraqi politician (1888-1958),Male,Iraq,Politician,1888,1958,homicide,70
Q381185,Władysław Bartoszewski,Polish politician and activist (1922-2015),Male,Poland,Researcher,1922,2015,natural causes,93
Q381234,Luis García Berlanga,Spanish film director and screenwriter,Male,Spain,Artist,1921,2010,natural causes,89
Q381238,Stanisław Ignacy Witkiewicz,"Polish artist, dramatist and novelist (1885-1939)",Male,Poland,Artist,1885,1939,suicide,54
Q381256,Lucian Blaga,Romanian writer,Male,Romania,Researcher,1895,1961,natural causes,66
Q381285,Ralph Richardson,English actor,Male,United Kingdom,Artist,1902,1983,natural causes,81
Q381369,Kenji Nagai,Japanese journalist,Male,Japan,Artist,1957,2007,homicide,50
Q381390,Andrei Amalrik,Russian writer and dissident,Male,Soviet Union,Researcher,1938,1980,accident,42
Q381450,Peter Banks,British musician,Male,United Kingdom,Artist,1947,2013,natural causes,66
Q381458,Christen Købke,Danish artist (1810-1848),Male,Denmark,Artist,1810,1848,natural causes,38
Q381495,Oliver Henry Shoup,American politician (1869-1940),Male,United States of America,Politician,1869,1940,natural causes,71
Q381505,Robert S. Kerr,American politician (1896-1963),Male,United States of America,Politician,1896,1963,natural causes,67
Q381638,Chrispin Martin,American actor,Male,United States of America,Artist,1893,1953,natural causes,60
Q381674,Mad Dog Coll,American mobster during depression-era,Male,Ireland; United States of America,Gangster,1908,1932,homicide,24
Q381708,Mate Parlov,Croatian boxer and Olympic gold medalist,Male,Croatia,Athlete,1948,2008,natural causes,60
Q381720,Jan Patočka,Czech essayist and philosopher,Male,Czechoslovakia,Artist,1907,1977,natural causes,70
Q381772,Nathan Isgur,theoretical physicist,Male,Canada,Researcher,1947,2001,natural causes,54
Q381831,James Whale,film director,Male,United Kingdom,Artist,1889,1957,suicide,68
Q381859,Boris Savinkov,Russian writer (1879-1925),Male,Poland; Russian Empire,Artist,1879,1925,suicide,46
Q381868,Gyula Gömbös,Hungarian fascist politician (1886-1936),Male,Hungary,Politician,1886,1936,natural causes,50
Q381888,Danny Greene,American mobster,Male,United States of America,Trade unionist,1933,1977,homicide,44
Q381903,Pierre Quinon,pole vaulter,Male,France,Athlete,1962,2011,suicide; accident,49
Q381944,Eldar Ryazanov,Soviet and Russian film director,Male,Russia; Soviet Union,Artist,1927,2015,natural causes,88
Q381963,Kevin Smith,New Zealand actor (1963-2002),Male,New Zealand,Artist,1963,2002,accident,39
Q381970,Imad Mughniyah,"Lebanese militant, head of security for Hezbollah (1962-2008)",Male,Lebanon,Politician,1962,2008,Israeli targeted killings,46
Q381987,Alexey Maresyev,Soviet aviator,Male,Soviet Union; Russian Empire,Military personnel,1916,2001,natural causes,85
Q381997,Didier Dagueneau,French winemaker,Male,France,Winegrower,1956,2008,accident,52
Q382013,Gregory Jarvis,American astronaut,Male,United States of America,Military personnel,1944,1986,accident,42
Q382035,Richard Ramirez,American serial killer and serial rapist,Male,United States of America,Serial killer,1960,2013,natural causes,53
Q382036,Ron Silver,"actor, activist (1946-2009)",Male,United States of America,Artist,1946,2009,natural causes,63
Q382045,Henry Victor,actor,Male,United Kingdom,Artist,1892,1945,natural causes,53
Q382062,Afanasy Shchapov,Russian historian,Male,Russian Empire,Researcher,1831,1876,natural causes,45
Q382077,Mouloud Feraoun,Algerian writer and martyr of the Algerian revolution,Male,Algeria,Artist,1913,1962,homicide,49
Q382080,Jack Starrett,American actor,Male,United States of America,Artist,1936,1989,natural causes,53
Q382099,Claudio Villa,Italian singer and actor,Male,Italy; Kingdom of Italy,Artist,1926,1987,natural causes,61
Q382109,Leland Stanford,American politician and railroad tycoon (1824-1893),Male,United States of America,Politician,1824,1893,natural causes,69
Q382145,Vladimir Kryuchkov,"Soviet politician, chairman of KGB (1924-2007)",Male,Russia; Soviet Union,Artist,1924,2007,natural causes,83
Q382148,Geir Ivarsøy,Norwegian computer prgrammer,Male,Norway,Researcher,1957,2006,natural causes,49
Q382192,Qiao Guanhua,Chinese diplomat (1913-1983),Male,People's Republic of China; Republic of China (1912–1949),Politician,1913,1983,natural causes,70
Q382211,Norifumi Abe,Japanese motorcycle racer,Male,Japan,Motorcycle racer,1975,2007,accident,32
Q382253,Alberts Kviesis,President of Latvia (1881-1944),Male,Latvia,Politician,1881,1944,natural causes,63
Q382260,Agustin Cueva,Ecuadorian sociologist,Male,Ecuador,Artist,1937,1992,natural causes,55
Q382270,Panajot Pano,Albanian association football player (1939-2010),Male,Albania,Athlete,1939,2010,natural causes,71
Q382278,Michael Nyqvist,Swedish actor,Male,Sweden,Artist,1960,2017,natural causes,57
Q382312,Nizar Qabbani,"Syrian diplomat, poet and publisher",Male,Syria,Artist,1923,1998,natural causes,75
